Ride_Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Ride_Revenue,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images,Ride Month,Ride Day,Cancellation Flag,Ride_Date_Clean
7/4/2024,1:49:00 PM,CNR7917159192,Success,CID250046,Mini,JP Nagar,Hebbal,301,110,NULL,NULL,No,NULL,730,Cash,22,3.8,5,#NAME?,Jul,Thu,0,7/4/2024
7/25/2024,2:07:00 AM,CNR9509424303,Success,CID796778,Prime Plus,Majestic,MG Road,175,55,NULL,NULL,No,NULL,295,Credit Card,14,3.5,4,#NAME?,Jul,Thu,0,7/25/2024
7/15/2024,5:57:00 AM,CNR8287954331,Success,CID598194,eBike,Varthur,Yeshwanthpur,252,75,NULL,NULL,No,NULL,108,UPI,43,4.1,4,#NAME?,Jul,Mon,0,7/15/2024
7/27/2024,9:42:00 AM,CNR1456183116,Canceled by Customer,CID426820,eBike,Mysore Road,Shivajinagar,NULL,NULL,Driver asked to cancel,NULL,NULL,NULL,459,NULL,0,0,0,#NAME?,Jul,Sat,1,7/27/2024
7/2/2024,10:00:00 AM,CNR3291976622,Success,CID399949,Mini,Whitefield,Jayanagar,112,115,NULL,NULL,No,NULL,254,UPI,44,3.1,4,#NAME?,Jul,Tue,0,7/2/2024
7/19/2024,4:26:00 PM,CNR8127313439,Canceled by Driver,CID356015,Prime SUV,JP Nagar,Bannerghatta Road,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,494,NULL,0,0,0,#NAME?,Jul,Fri,1,7/19/2024
7/9/2024,8:47:00 PM,CNR1411493057,Success,CID985828,Mini,Malleshwaram,Hennur,147,75,NULL,NULL,No,NULL,118,Cash,14,4.2,4,#NAME?,Jul,Tue,0,7/9/2024
7/1/2024,9:47:00 AM,CNR4906896933,Canceled by Customer,CID564638,eBike,Peenya,Koramangala,NULL,NULL,Change of plans,NULL,NULL,NULL,361,NULL,0,0,0,#NAME?,Jul,Mon,1,7/1/2024
7/28/2024,4:25:00 PM,CNR9098900102,Success,CID234084,eBike,Shivajinagar,Kadugodi,273,80,NULL,NULL,No,NULL,202,Credit Card,5,3.3,5,#NAME?,Jul,Sun,0,7/28/2024
7/20/2024,6:38:00 AM,CNR8778214565,Canceled by Driver,CID174110,eBike,Marathahalli,Magadi Road,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,2642,NULL,0,0,0,#NAME?,Jul,Sat,1,7/20/2024
7/20/2024,1:50:00 AM,CNR9013284015,Success,CID296147,Prime Sedan,Tumkur Road,Kengeri,203,65,NULL,NULL,No,NULL,498,UPI,3,4.6,4,#NAME?,Jul,Sat,0,7/20/2024
7/8/2024,9:43:00 PM,CNR1899513439,Canceled by Customer,CID151544,Prime SUV,Whitefield,Langford Town,NULL,NULL,Change of plans,NULL,NULL,NULL,240,NULL,0,0,0,#NAME?,Jul,Mon,1,7/8/2024
7/11/2024,11:22:00 AM,CNR3457246461,Success,CID293784,Mini,Frazer Town,Hebbal,161,95,NULL,NULL,No,NULL,399,Cash,22,4.2,3,#NAME?,Jul,Thu,0,7/11/2024
7/2/2024,11:35:00 PM,CNR3328257189,Canceled by Driver,CID980629,Bike,Jayanagar,Bellandur,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,303,NULL,0,0,0,#NAME?,Jul,Tue,1,7/2/2024
7/15/2024,8:55:00 AM,CNR9514979628,Success,CID620964,Bike,Varthur,Ramamurthy Nagar,91,40,NULL,NULL,No,NULL,261,UPI,30,4.8,5,#NAME?,Jul,Mon,0,7/15/2024
7/30/2024,12:47:00 AM,CNR6683059009,Success,CID704893,Prime Sedan,BTM Layout,JP Nagar,70,65,NULL,NULL,No,NULL,340,Debit Card,23,4.9,3,#NAME?,Jul,Tue,0,7/30/2024
7/24/2024,3:13:00 AM,CNR6521243972,Canceled by Customer,CID401934,Mini,Ramamurthy Nagar,Sahakar Nagar,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,662,NULL,0,0,0,#NAME?,Jul,Wed,1,7/24/2024
7/28/2024,5:43:00 AM,CNR5249945945,Success,CID945925,Prime Plus,Hulimavu,Whitefield,245,140,NULL,NULL,No,NULL,569,Cash,44,4.5,4,#NAME?,Jul,Sun,0,7/28/2024
7/28/2024,9:53:00 PM,CNR4959722358,Canceled by Driver,CID336152,eBike,Sarjapur Road,HSR Layout,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,185,NULL,0,0,0,#NAME?,Jul,Sun,1,7/28/2024
7/2/2024,6:13:00 AM,CNR7004499391,Canceled by Customer,CID545922,Prime SUV,KR Puram,Kengeri,NULL,NULL,Change of plans,NULL,NULL,NULL,322,NULL,0,0,0,#NAME?,Jul,Tue,1,7/2/2024
7/22/2024,12:44:00 AM,CNR6185886977,Canceled by Driver,CID683200,Prime Sedan,JP Nagar,Bellandur,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,279,NULL,0,0,0,#NAME?,Jul,Mon,1,7/22/2024
7/8/2024,9:53:00 AM,CNR6190557479,Success,CID586065,eBike,Kadugodi,Langford Town,294,100,NULL,NULL,No,NULL,468,Cash,36,3.1,4,#NAME?,Jul,Mon,0,7/8/2024
7/26/2024,12:47:00 AM,CNR3718911387,Success,CID683457,Auto,Hebbal,Hebbal,35,135,NULL,NULL,No,NULL,436,UPI,17,3.5,4,#NAME?,Jul,Fri,0,7/26/2024
7/22/2024,9:42:00 PM,CNR5475627471,Success,CID330754,Bike,JP Nagar,MG Road,252,140,NULL,NULL,No,NULL,121,Cash,14,3.6,3,#NAME?,Jul,Mon,0,7/22/2024
7/9/2024,2:04:00 PM,CNR6300023142,Canceled by Driver,CID693495,Auto,Richmond Town,Nagarbhavi,NULL,NULL,NULL,Customer related issue,NULL,NULL,1265,NULL,0,0,0,#NAME?,Jul,Tue,1,7/9/2024
7/2/2024,10:18:00 PM,CNR8793757122,Canceled by Driver,CID328176,Auto,Yelahanka,Malleshwaram,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,409,NULL,0,0,0,#NAME?,Jul,Tue,1,7/2/2024
7/2/2024,2:16:00 AM,CNR1931024373,Success,CID137186,Mini,Peenya,Rajarajeshwari Nagar,252,55,NULL,NULL,Yes,Vehicle Breakdown,303,UPI,34,5,5,#NAME?,Jul,Tue,0,7/2/2024
7/15/2024,4:53:00 PM,CNR3737438536,Canceled by Driver,CID363541,Prime Sedan,MG Road,Ulsoor,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,339,NULL,0,0,0,#NAME?,Jul,Mon,1,7/15/2024
7/7/2024,4:23:00 AM,CNR5549987779,Driver Not Found,CID638096,Prime Plus,Yeshwanthpur,Rajajinagar,NULL,NULL,NULL,NULL,NULL,NULL,119,NULL,0,0,0,#NAME?,Jul,Sun,1,7/7/2024
7/18/2024,7:31:00 AM,CNR4166236620,Canceled by Customer,CID174499,Prime SUV,Frazer Town,Devanahalli,NULL,NULL,Driver asked to cancel,NULL,NULL,NULL,218,NULL,0,0,0,#NAME?,Jul,Thu,1,7/18/2024
7/13/2024,3:18:00 AM,CNR5842450029,Success,CID759414,Auto,Devanahalli,Vijayanagar,287,25,NULL,NULL,No,NULL,429,Cash,15,3.8,5,#NAME?,Jul,Sat,0,7/13/2024
7/15/2024,1:43:00 PM,CNR3086279264,Success,CID209368,Prime SUV,Koramangala,Malleshwaram,112,130,NULL,NULL,No,NULL,158,UPI,24,3.9,5,#NAME?,Jul,Mon,0,7/15/2024
7/11/2024,7:00:00 AM,CNR3092150984,Driver Not Found,CID437545,Prime SUV,BTM Layout,Nagarbhavi,NULL,NULL,NULL,NULL,NULL,NULL,486,NULL,0,0,0,#NAME?,Jul,Thu,1,7/11/2024
7/15/2024,8:05:00 AM,CNR5785794868,Success,CID982838,Prime Sedan,Majestic,Nagarbhavi,294,65,NULL,NULL,No,NULL,196,UPI,44,4.7,3,#NAME?,Jul,Mon,0,7/15/2024
7/7/2024,2:17:00 PM,CNR3092594393,Success,CID747844,Bike,Electronic City,Kadugodi,301,50,NULL,NULL,No,NULL,532,UPI,1,4.5,3,#NAME?,Jul,Sun,0,7/7/2024
7/11/2024,10:45:00 PM,CNR8736294385,Success,CID454270,eBike,MG Road,Marathahalli,203,115,NULL,NULL,No,NULL,499,UPI,5,3.6,3,#NAME?,Jul,Thu,0,7/11/2024
7/6/2024,7:13:00 PM,CNR8157928979,Canceled by Driver,CID710399,Prime Sedan,Majestic,KR Puram,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,642,NULL,0,0,0,#NAME?,Jul,Sat,1,7/6/2024
7/19/2024,9:32:00 AM,CNR3416620657,Success,CID686038,Prime Sedan,RT Nagar,Banashankari,238,40,NULL,NULL,No,NULL,1946,UPI,44,4.1,4,#NAME?,Jul,Fri,0,7/19/2024
7/12/2024,11:36:00 AM,CNR3514157582,Success,CID792649,Prime Plus,Yeshwanthpur,HSR Layout,56,100,NULL,NULL,No,NULL,435,Cash,47,4,5,#NAME?,Jul,Fri,0,7/12/2024
7/18/2024,1:22:00 AM,CNR5353677897,Canceled by Customer,CID319563,Mini,Rajarajeshwari Nagar,Whitefield,NULL,NULL,AC is Not working,NULL,NULL,NULL,463,NULL,0,0,0,#NAME?,Jul,Thu,1,7/18/2024
7/7/2024,4:12:00 PM,CNR7038990440,Success,CID472797,Prime Plus,KR Puram,BTM Layout,252,75,NULL,NULL,No,NULL,100,Cash,21,3,3,#NAME?,Jul,Sun,0,7/7/2024
7/18/2024,10:21:00 PM,CNR7110634082,Success,CID658725,Bike,Basavanagudi,Rajarajeshwari Nagar,168,50,NULL,NULL,No,NULL,218,UPI,21,4.1,3,#NAME?,Jul,Thu,0,7/18/2024
7/3/2024,3:29:00 PM,CNR8893814860,Success,CID912017,Mini,Peenya,Kammanahalli,98,25,NULL,NULL,No,NULL,351,Cash,48,4,4,#NAME?,Jul,Wed,0,7/3/2024
7/26/2024,11:52:00 AM,CNR7540240070,Canceled by Driver,CID324487,Mini,JP Nagar,Sarjapur Road,NULL,NULL,NULL,Customer related issue,NULL,NULL,452,NULL,0,0,0,#NAME?,Jul,Fri,1,7/26/2024
7/30/2024,1:26:00 PM,CNR5370106193,Canceled by Driver,CID475279,Prime Plus,Mysore Road,Jayanagar,NULL,NULL,NULL,Customer related issue,NULL,NULL,695,NULL,0,0,0,#NAME?,Jul,Tue,1,7/30/2024
7/9/2024,8:41:00 AM,CNR2246347681,Success,CID750030,Bike,Rajarajeshwari Nagar,Langford Town,196,25,NULL,NULL,No,NULL,940,UPI,34,3.6,4,#NAME?,Jul,Tue,0,7/9/2024
7/22/2024,10:22:00 PM,CNR3450602497,Success,CID817999,Auto,Mysore Road,Devanahalli,49,145,NULL,NULL,No,NULL,2129,Credit Card,14,4.5,5,#NAME?,Jul,Mon,0,7/22/2024
7/2/2024,6:24:00 AM,CNR5609417423,Canceled by Customer,CID637563,Mini,Yeshwanthpur,Richmond Town,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,405,NULL,0,0,0,#NAME?,Jul,Tue,1,7/2/2024
7/12/2024,4:57:00 PM,CNR4615608754,Success,CID799545,eBike,Sahakar Nagar,Shivajinagar,280,75,NULL,NULL,No,NULL,382,Credit Card,36,4.1,4,#NAME?,Jul,Fri,0,7/12/2024
7/21/2024,5:31:00 PM,CNR6445080363,Canceled by Driver,CID184041,eBike,Hennur,Kammanahalli,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,279,NULL,0,0,0,#NAME?,Jul,Sun,1,7/21/2024
7/28/2024,3:29:00 AM,CNR4002530518,Success,CID919961,Prime SUV,Kadugodi,Bannerghatta Road,147,110,NULL,NULL,No,NULL,104,Cash,1,3.3,4,#NAME?,Jul,Sun,0,7/28/2024
7/10/2024,10:31:00 AM,CNR9986843921,Canceled by Customer,CID961653,Prime Plus,Cox Town,Chamarajpet,NULL,NULL,Driver asked to cancel,NULL,NULL,NULL,136,NULL,0,0,0,#NAME?,Jul,Wed,1,7/10/2024
7/12/2024,4:36:00 AM,CNR2753338754,Success,CID889387,eBike,Padmanabhanagar,Bannerghatta Road,238,140,NULL,NULL,No,NULL,239,Credit Card,48,4.9,3,#NAME?,Jul,Fri,0,7/12/2024
7/7/2024,7:38:00 AM,CNR5528674251,Canceled by Driver,CID993108,Prime SUV,Bellandur,Ramamurthy Nagar,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,244,NULL,0,0,0,#NAME?,Jul,Sun,1,7/7/2024
7/16/2024,5:01:00 PM,CNR7958289091,Canceled by Driver,CID261185,Prime Sedan,Richmond Town,Vijayanagar,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,225,NULL,0,0,0,#NAME?,Jul,Tue,1,7/16/2024
7/1/2024,8:47:00 AM,CNR1663305836,Driver Not Found,CID851834,eBike,Padmanabhanagar,Hennur,NULL,NULL,NULL,NULL,NULL,NULL,744,NULL,0,0,0,#NAME?,Jul,Mon,1,7/1/2024
7/18/2024,10:36:00 AM,CNR8719325633,Success,CID208400,Auto,Sahakar Nagar,Mysore Road,238,45,NULL,NULL,No,NULL,843,UPI,9,4.6,4,#NAME?,Jul,Thu,0,7/18/2024
7/17/2024,9:38:00 AM,CNR1685989752,Success,CID472423,eBike,Yelahanka,Hebbal,168,120,NULL,NULL,No,NULL,168,Cash,9,4.9,3,#NAME?,Jul,Wed,0,7/17/2024
7/5/2024,1:09:00 PM,CNR5480403089,Success,CID380453,Prime Plus,Yeshwanthpur,Richmond Town,217,80,NULL,NULL,No,NULL,363,UPI,26,4.3,5,#NAME?,Jul,Fri,0,7/5/2024
7/24/2024,6:52:00 PM,CNR5137043296,Success,CID343254,Mini,Varthur,Hennur,280,105,NULL,NULL,No,NULL,314,Debit Card,9,3.1,4,#NAME?,Jul,Wed,0,7/24/2024
7/19/2024,1:21:00 AM,CNR9477095299,Success,CID607468,Mini,Kengeri,RT Nagar,84,65,NULL,NULL,No,NULL,247,Cash,3,4.4,5,#NAME?,Jul,Fri,0,7/19/2024
7/12/2024,10:18:00 AM,CNR8883541278,Driver Not Found,CID465773,Mini,Sarjapur Road,Chamarajpet,NULL,NULL,NULL,NULL,NULL,NULL,470,NULL,0,0,0,#NAME?,Jul,Fri,1,7/12/2024
7/2/2024,12:42:00 AM,CNR3965859566,Success,CID107940,eBike,Shivajinagar,Electronic City,126,55,NULL,NULL,No,NULL,260,Cash,38,4.7,5,#NAME?,Jul,Tue,0,7/2/2024
7/18/2024,6:23:00 PM,CNR7673066991,Success,CID762232,Prime Sedan,Yeshwanthpur,Ulsoor,238,70,NULL,NULL,No,NULL,407,Cash,27,4.1,5,#NAME?,Jul,Thu,0,7/18/2024
7/16/2024,12:49:00 PM,CNR2845789701,Driver Not Found,CID482350,eBike,Shantinagar,Rajajinagar,NULL,NULL,NULL,NULL,NULL,NULL,369,NULL,0,0,0,#NAME?,Jul,Tue,1,7/16/2024
7/2/2024,3:42:00 PM,CNR6169207766,Driver Not Found,CID724881,Prime Plus,Hebbal,Koramangala,NULL,NULL,NULL,NULL,NULL,NULL,420,NULL,0,0,0,#NAME?,Jul,Tue,1,7/2/2024
7/23/2024,5:03:00 AM,CNR8516409614,Success,CID290081,Prime SUV,Frazer Town,Ramamurthy Nagar,77,30,NULL,NULL,No,NULL,2877,Cash,26,4.9,4,#NAME?,Jul,Tue,0,7/23/2024
7/6/2024,2:04:00 PM,CNR8744346612,Success,CID570707,Prime SUV,Varthur,Ramamurthy Nagar,147,85,NULL,NULL,No,NULL,955,Cash,3,3.4,4,#NAME?,Jul,Sat,0,7/6/2024
7/26/2024,3:08:00 PM,CNR5284344363,Success,CID862337,Prime Plus,Frazer Town,Electronic City,147,135,NULL,NULL,No,NULL,428,UPI,34,4.1,4,#NAME?,Jul,Fri,0,7/26/2024
7/17/2024,7:26:00 PM,CNR8291672496,Canceled by Driver,CID563369,Prime Plus,Koramangala,KR Puram,NULL,NULL,NULL,Customer related issue,NULL,NULL,874,NULL,0,0,0,#NAME?,Jul,Wed,1,7/17/2024
7/21/2024,2:54:00 AM,CNR2485427128,Canceled by Driver,CID574875,Prime SUV,Koramangala,Hennur,NULL,NULL,NULL,Customer related issue,NULL,NULL,382,NULL,0,0,0,#NAME?,Jul,Sun,1,7/21/2024
7/24/2024,1:28:00 PM,CNR1362571268,Success,CID227559,Bike,Rajajinagar,Tumkur Road,140,90,NULL,NULL,No,NULL,657,UPI,26,4.8,4,#NAME?,Jul,Wed,0,7/24/2024
7/18/2024,4:08:00 PM,CNR2686926257,Success,CID617268,Auto,Bannerghatta Road,Yelahanka,91,130,NULL,NULL,No,NULL,207,Cash,6,4,4,#NAME?,Jul,Thu,0,7/18/2024
7/19/2024,8:23:00 AM,CNR9625639272,Success,CID998960,Auto,Hosur Road,Kammanahalli,168,125,NULL,NULL,No,NULL,945,Cash,2,3.4,3,#NAME?,Jul,Fri,0,7/19/2024
7/11/2024,4:59:00 AM,CNR9498672052,Success,CID351529,Prime SUV,Yeshwanthpur,Koramangala,196,35,NULL,NULL,No,NULL,264,Credit Card,20,3.7,3,#NAME?,Jul,Thu,0,7/11/2024
7/22/2024,1:02:00 PM,CNR2485766659,Success,CID509717,eBike,Sarjapur Road,Bellandur,245,30,NULL,NULL,No,NULL,115,UPI,22,4,5,#NAME?,Jul,Mon,0,7/22/2024
7/13/2024,10:00:00 PM,CNR4395882254,Success,CID135529,Auto,Ramamurthy Nagar,Jayanagar,217,145,NULL,NULL,No,NULL,281,Cash,2,4.8,5,#NAME?,Jul,Sat,0,7/13/2024
7/1/2024,3:18:00 AM,CNR8811507785,Driver Not Found,CID207074,Auto,Basavanagudi,Whitefield,NULL,NULL,NULL,NULL,NULL,NULL,1881,NULL,0,0,0,#NAME?,Jul,Mon,1,7/1/2024
7/22/2024,4:38:00 PM,CNR2904644602,Success,CID125869,eBike,Indiranagar,Varthur,231,110,NULL,NULL,No,NULL,422,Cash,26,4.6,5,#NAME?,Jul,Mon,0,7/22/2024
7/21/2024,5:59:00 AM,CNR5382510753,Success,CID604279,Prime SUV,Chickpet,Bannerghatta Road,266,130,NULL,NULL,No,NULL,869,UPI,14,4.2,3,#NAME?,Jul,Sun,0,7/21/2024
7/28/2024,9:52:00 AM,CNR9176065097,Success,CID178820,Prime Plus,Nagarbhavi,Magadi Road,203,115,NULL,NULL,No,NULL,353,Cash,22,4.6,4,#NAME?,Jul,Sun,0,7/28/2024
7/7/2024,10:25:00 AM,CNR3762140934,Success,CID110216,Mini,Chickpet,Chamarajpet,84,90,NULL,NULL,No,NULL,238,UPI,8,4.7,4,#NAME?,Jul,Sun,0,7/7/2024
7/21/2024,9:29:00 PM,CNR5698781178,Success,CID142841,Prime Plus,JP Nagar,Devanahalli,224,25,NULL,NULL,No,NULL,456,Cash,20,3,4,#NAME?,Jul,Sun,0,7/21/2024
7/28/2024,7:16:00 PM,CNR7455139064,Success,CID199283,Prime SUV,Yeshwanthpur,Whitefield,98,65,NULL,NULL,No,NULL,331,Cash,2,4.8,4,#NAME?,Jul,Sun,0,7/28/2024
7/27/2024,3:00:00 PM,CNR1524307839,Success,CID126888,Auto,Indiranagar,Malleshwaram,42,85,NULL,NULL,No,NULL,218,Cash,4,4.6,4,#NAME?,Jul,Sat,0,7/27/2024
7/21/2024,12:37:00 PM,CNR5656596719,Canceled by Driver,CID533857,eBike,Kammanahalli,Indiranagar,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,332,NULL,0,0,0,#NAME?,Jul,Sun,1,7/21/2024
7/18/2024,8:05:00 AM,CNR2421723113,Success,CID437155,Prime Sedan,Indiranagar,Chamarajpet,140,50,NULL,NULL,Yes,Customer Demand,404,Cash,38,4.7,4,#NAME?,Jul,Thu,0,7/18/2024
7/27/2024,7:04:00 PM,CNR5163916188,Success,CID189965,Bike,Shantinagar,Padmanabhanagar,147,120,NULL,NULL,No,NULL,291,Cash,24,3.5,4,#NAME?,Jul,Sat,0,7/27/2024
7/29/2024,8:36:00 PM,CNR6284791372,Success,CID660973,Mini,Sahakar Nagar,Chamarajpet,35,100,NULL,NULL,No,NULL,1367,Cash,46,3.4,4,#NAME?,Jul,Mon,0,7/29/2024
7/17/2024,3:22:00 AM,CNR7916590115,Success,CID600799,Bike,Majestic,Koramangala,126,95,NULL,NULL,No,NULL,318,Cash,31,4.9,4,#NAME?,Jul,Wed,0,7/17/2024
7/17/2024,11:12:00 AM,CNR5757332160,Success,CID845362,Prime Sedan,Shivajinagar,MG Road,196,80,NULL,NULL,No,NULL,269,UPI,21,4.3,3,#NAME?,Jul,Wed,0,7/17/2024
7/27/2024,5:54:00 AM,CNR3590679564,Success,CID996368,Auto,Devanahalli,Kadugodi,154,135,NULL,NULL,No,NULL,213,Cash,16,4.2,4,#NAME?,Jul,Sat,0,7/27/2024
7/29/2024,8:21:00 PM,CNR9055951164,Success,CID852045,Prime SUV,Bellandur,Mysore Road,98,50,NULL,NULL,No,NULL,389,Cash,11,3.2,4,#NAME?,Jul,Mon,0,7/29/2024
7/28/2024,3:08:00 PM,CNR5314914495,Success,CID266013,Bike,Bellandur,Chickpet,238,25,NULL,NULL,No,NULL,369,Cash,21,3.1,3,#NAME?,Jul,Sun,0,7/28/2024
7/10/2024,12:36:00 AM,CNR4001295021,Success,CID292207,Auto,Tumkur Road,Whitefield,287,110,NULL,NULL,No,NULL,301,UPI,15,3.1,3,#NAME?,Jul,Wed,0,7/10/2024
7/20/2024,4:47:00 AM,CNR5992604716,Success,CID241802,Prime Plus,Shivajinagar,BTM Layout,266,125,NULL,NULL,No,NULL,409,Cash,49,3.5,4,#NAME?,Jul,Sat,0,7/20/2024
7/3/2024,7:38:00 AM,CNR7326154593,Success,CID561286,Prime SUV,Frazer Town,Marathahalli,126,125,NULL,NULL,Yes,Customer Demand,425,Cash,40,4.6,3,#NAME?,Jul,Wed,0,7/3/2024
7/15/2024,2:18:00 PM,CNR2055030564,Success,CID128491,Prime Plus,Cox Town,Kadugodi,119,135,NULL,NULL,No,NULL,555,UPI,34,4,4,#NAME?,Jul,Mon,0,7/15/2024
7/25/2024,2:38:00 AM,CNR2169559650,Success,CID534933,Auto,Jayanagar,Cox Town,210,100,NULL,NULL,Yes,Customer Demand,760,UPI,18,4.9,4,#NAME?,Jul,Thu,0,7/25/2024
7/26/2024,4:53:00 AM,CNR5850143777,Success,CID952434,Bike,MG Road,Hosur Road,161,40,NULL,NULL,No,NULL,355,Cash,10,4.1,3,#NAME?,Jul,Fri,0,7/26/2024
7/17/2024,4:52:00 PM,CNR4454899928,Canceled by Customer,CID972325,Prime SUV,Majestic,Hennur,NULL,NULL,AC is Not working,NULL,NULL,NULL,289,NULL,0,0,0,#NAME?,Jul,Wed,1,7/17/2024
7/22/2024,4:25:00 AM,CNR6044469190,Success,CID722812,Prime Plus,Sarjapur Road,Hebbal,231,45,NULL,NULL,No,NULL,117,Credit Card,6,3.4,4,#NAME?,Jul,Mon,0,7/22/2024
7/22/2024,9:34:00 PM,CNR8941244774,Success,CID348458,eBike,Sahakar Nagar,Bannerghatta Road,77,70,NULL,NULL,No,NULL,316,Cash,38,5,4,#NAME?,Jul,Mon,0,7/22/2024
7/5/2024,1:13:00 AM,CNR1810463571,Canceled by Customer,CID714413,Prime Sedan,Kammanahalli,Chamarajpet,NULL,NULL,Change of plans,NULL,NULL,NULL,618,NULL,0,0,0,#NAME?,Jul,Fri,1,7/5/2024
7/16/2024,6:00:00 AM,CNR9534222650,Canceled by Customer,CID575016,Auto,Richmond Town,Electronic City,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,452,NULL,0,0,0,#NAME?,Jul,Tue,1,7/16/2024
7/5/2024,2:30:00 AM,CNR2221577375,Canceled by Driver,CID730849,Mini,Tumkur Road,MG Road,NULL,NULL,NULL,More than permitted people in there,NULL,NULL,820,NULL,0,0,0,#NAME?,Jul,Fri,1,7/5/2024
7/20/2024,3:22:00 PM,CNR5620738445,Success,CID516470,Prime SUV,Devanahalli,Hebbal,105,130,NULL,NULL,No,NULL,185,Cash,32,4.5,3,#NAME?,Jul,Sat,0,7/20/2024
7/27/2024,6:16:00 AM,CNR9669878708,Canceled by Driver,CID332006,Mini,Marathahalli,Rajajinagar,NULL,NULL,NULL,Customer related issue,NULL,NULL,356,NULL,0,0,0,#NAME?,Jul,Sat,1,7/27/2024
7/13/2024,3:45:00 PM,CNR7540714108,Canceled by Driver,CID569164,Auto,Padmanabhanagar,BTM Layout,NULL,NULL,NULL,Customer related issue,NULL,NULL,371,NULL,0,0,0,#NAME?,Jul,Sat,1,7/13/2024
7/6/2024,4:11:00 PM,CNR4287925213,Success,CID744782,Auto,Basavanagudi,Sarjapur Road,287,80,NULL,NULL,No,NULL,839,UPI,18,4.3,4,#NAME?,Jul,Sat,0,7/6/2024
7/19/2024,1:51:00 AM,CNR7888329042,Canceled by Driver,CID204209,Mini,Tumkur Road,Yeshwanthpur,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,323,NULL,0,0,0,#NAME?,Jul,Fri,1,7/19/2024
7/5/2024,3:13:00 PM,CNR6806487234,Success,CID673121,Prime SUV,Ulsoor,Chamarajpet,112,55,NULL,NULL,No,NULL,430,UPI,29,4.3,5,#NAME?,Jul,Fri,0,7/5/2024
7/19/2024,6:47:00 AM,CNR7216115435,Canceled by Customer,CID457323,Prime SUV,Hebbal,Ulsoor,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,2349,NULL,0,0,0,#NAME?,Jul,Fri,1,7/19/2024
7/9/2024,3:52:00 PM,CNR9915944696,Canceled by Customer,CID790149,Prime Plus,Jayanagar,Bannerghatta Road,NULL,NULL,AC is Not working,NULL,NULL,NULL,357,NULL,0,0,0,#NAME?,Jul,Tue,1,7/9/2024
7/19/2024,3:19:00 PM,CNR7223501449,Success,CID318107,eBike,Padmanabhanagar,Bellandur,35,75,NULL,NULL,No,NULL,457,Cash,44,3.2,4,#NAME?,Jul,Fri,0,7/19/2024
7/30/2024,4:23:00 AM,CNR4406470427,Success,CID501485,eBike,Banashankari,KR Puram,168,60,NULL,NULL,No,NULL,647,Cash,28,3.9,5,#NAME?,Jul,Tue,0,7/30/2024
7/13/2024,10:47:00 PM,CNR9038889596,Success,CID757382,Prime SUV,Chamarajpet,Bannerghatta Road,133,110,NULL,NULL,No,NULL,327,Cash,36,3.6,4,#NAME?,Jul,Sat,0,7/13/2024
7/24/2024,9:24:00 AM,CNR9013209895,Canceled by Driver,CID678137,Auto,Ulsoor,Rajajinagar,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,396,NULL,0,0,0,#NAME?,Jul,Wed,1,7/24/2024
7/3/2024,3:30:00 AM,CNR4352340785,Success,CID382237,Bike,Marathahalli,HSR Layout,105,80,NULL,NULL,Yes,Customer Demand,919,Cash,29,4.3,4,#NAME?,Jul,Wed,0,7/3/2024
7/5/2024,1:02:00 AM,CNR1137203739,Success,CID441285,eBike,BTM Layout,Kammanahalli,42,25,NULL,NULL,No,NULL,426,UPI,8,3.7,5,#NAME?,Jul,Fri,0,7/5/2024
7/5/2024,5:32:00 PM,CNR6996941124,Success,CID814961,Prime Plus,Sahakar Nagar,Bannerghatta Road,105,50,NULL,NULL,No,NULL,383,UPI,10,4,4,#NAME?,Jul,Fri,0,7/5/2024
7/23/2024,12:27:00 AM,CNR9048025511,Success,CID940913,Prime SUV,Hulimavu,Padmanabhanagar,280,95,NULL,NULL,No,NULL,661,Cash,14,4.6,3,#NAME?,Jul,Tue,0,7/23/2024
